"county_fips_code","year","area_deprivation_index_percent"
"36091",2018,3
"36091",2019,3
"36097",2019,44
"36097",2018,40
"36099",2020,39
"36099",2018,37
"36101",2018,49
"36101",2019,49
"36101",2020,51
"36103",2018,2
"36103",2020,2
"36105",2018,45
"36105",2019,42
"36107",2018,20
"36107",2019,25
"36109",2019,20
"36111",2020,13
"36111",2018,11
"36115",2019,37
"36115",2018,34
"36117",2019,30
"36117",2020,30
"36119",2020,3
"36119",2019,3
"36121",2020,34
"36123",2018,52
"36123",2019,49
"36123",2020,45
"39003",2020,56
"39003",2019,57
"39005",2020,46
"39007",2020,75
"39007",2019,72
"39007",2018,69
"39009",2020,77
"39009",2018,77
"39009",2019,76
"39011",2020,21
"39011",2019,20
"39013",2018,48
"39015",2019,59
"39017",2019,18
"39017",2018,17
"39019",2019,42
"39021",2019,37
"39023",2018,60
"39023",2019,59
"39027",2019,50
"39029",2018,55
"39029",2019,56
"39031",2019,71
"39031",2020,77
"39033",2019,60
"39033",2018,58
"39037",2019,43
"39037",2018,46
"39039",2019,30
"39039",2020,29
"39041",2020,1
"39041",2018,1
"39043",2019,36
"39043",2018,36
"39047",2019,66
"39049",2019,31
"39051",2020,26
"39053",2018,75
"39053",2019,73
"39055",2018,6
"39057",2018,12
"39057",2020,12
"39061",2018,42
"39061",2020,38
"39061",2019,40
"39063",2018,26
"39063",2020,25
"39065",2020,62
"39065",2018,59
"39067",2020,69
"39067",2018,61
"39067",2019,59
"39069",2020,24
"39071",2018,74
"39073",2018,61
"39073",2020,50
"39075",2020,97
"39077",2018,52
"39077",2020,55
"39079",2020,79
"39079",2018,77
"39081",2019,60
"39083",2019,42
"39083",2018,46
"39085",2019,10
"39085",2018,10
"39085",2020,11
"39087",2019,63
"39087",2020,66
"39089",2018,18
"39089",2020,17
"39091",2018,44
"39091",2020,45
"39091",2019,46
"39093",2019,33
"39093",2020,33
"39093",2018,33
"39099",2018,55
"39099",2019,56
"39105",2019,78
"39107",2020,22
"39107",2018,20
"39109",2019,27
"39109",2020,23
"39111",2019,71
"39111",2020,70
"39113",2018,53
"39113",2020,52
"39115",2019,76
"39117",2018,35
"39117",2019,32
"39119",2019,62
"39121",2019,44
"39123",2019,22
"39127",2020,73
"39127",2019,74
"39129",2018,22
"39131",2018,85
"39131",2020,82
"39131",2019,80
"39133",2019,27
"39137",2018,12
"39141",2019,61
"39141",2018,63
"39141",2020,63
"39143",2019,50
"39143",2018,47
"39145",2019,79
"39145",2018,77
"39147",2018,46
"39149",2019,30
"39149",2018,28
"39151",2020,40
"39151",2019,41
"39153",2019,38
"39155",2018,55
"39155",2019,55
"39155",2020,57
"39157",2019,52
"39159",2019,6
"39159",2020,6
"39159",2018,7
"39163",2020,87
"39163",2018,83
"39165",2018,3
"39165",2020,3
"39165",2019,3
"39167",2020,44
"39167",2018,41
"39169",2018,47
"39171",2018,49
"39171",2019,46
"39173",2020,15
"39175",2018,35
"40001",2019,95
"40001",2020,96
"40003",2018,41
"40005",2019,88
"40007",2019,46
"40007",2018,44
"40009",2020,54
"40009",2019,50
"40011",2018,45
"40013",2018,69
"40015",2020,79
"40015",2019,77
"40015",2018,75
"40017",2018,8
"40017",2019,9
"40019",2019,61
"40021",2019,75
"40021",2020,76
"40023",2020,96
"40027",2019,16
"40027",2018,15
"40027",2020,17
"40029",2018,85
"40029",2020,85
"40031",2018,57
"40031",2019,57
"40033",2018,58
"40033",2019,60
"40033",2020,68
"40035",2019,69
"40035",2018,67
"40037",2019,51
"40039",2020,71
"40039",2019,63
"40039",2018,60
"40043",2019,44
"40047",2018,50
"40047",2020,55
"40051",2019,35
"40053",2019,22
"40053",2018,18
"40055",2020,85
"40055",2019,75
"40057",2018,86
"40057",2020,85
"40059",2020,45
"40059",2019,55
"40061",2020,83
"40061",2019,82
"40061",2018,80
"40063",2020,83
"40067",2019,88
"40067",2020,90
"40069",2018,83
"40069",2019,80
"40069",2020,81
"40071",2020,70
"40071",2019,67
"40073",2019,24
"40073",2018,24
"40077",2019,81
"40077",2018,81
"40079",2018,83
"40081",2020,52
"40081",2019,53
"40083",2018,30
"40083",2020,27
"40085",2020,58
"40085",2018,56
"40087",2018,17
"40089",2018,90
"40091",2020,83
"40093",2018,46
"40095",2018,73
"40097",2020,66
"40097",2019,67
"40099",2019,60
"40101",2018,72
"40101",2020,75
"40101",2019,75
"40103",2019,37
"40107",2019,90
"40107",2020,91
"40109",2019,48
"40109",2018,49
"40111",2019,77
"40113",2020,55
"40113",2019,50
"40117",2018,58
"40119",2018,62
"40119",2020,58
"40121",2019,60
"40123",2018,54
"40125",2020,59
"40129",2019,39
"40129",2020,56
"40131",2018,15
"40131",2020,16
"40133",2020,86
"40137",2018,57
"40137",2020,61
"40139",2020,79
"40139",2019,79
"40139",2018,78
"40141",2019,87
"40141",2018,86
"40143",2018,42
"40143",2019,43
"40143",2020,43
"40145",2018,20
"40145",2020,21
"40147",2019,38
"40147",2018,34
"40147",2020,40
"40151",2018,40
"40151",2019,43
"41001",2020,56
"41003",2019,14
"41003",2018,15
"41005",2020,4
"41009",2019,24
"41009",2018,26
"41011",2019,63
"41011",2018,64
"41013",2020,51
"41015",2019,46
"41015",2018,46
"41017",2020,9
"41017",2019,11
"41017",2018,15
"41019",2019,53
"41019",2020,53
"41021",2020,52
"41021",2018,49
"41023",2020,49
"41025",2019,63
"41027",2018,27
"41027",2019,31
"41029",2020,39
"41029",2018,44
"41031",2019,67
"41033",2019,58
"41035",2019,68
"41035",2018,67
"41035",2020,71
"41037",2020,76
"41039",2018,41
"41041",2018,52
"41045",2019,92
"41049",2018,69
"41049",2020,77
"41051",2018,23
"41051",2019,20
"41053",2018,29
"41053",2020,27
"41053",2019,27
"41055",2018,36
"41059",2019,76
"41059",2020,77
"41061",2020,52
"41061",2018,51
"41063",2018,42
"41063",2020,45
"41065",2020,48
"41067",2019,6
"41067",2018,7
"41069",2019,56
"41069",2020,63
"41071",2019,28
"42001",2019,13
"42003",2019,17
"42003",2020,17
"42003",2018,17
"42005",2020,47
"42005",2018,46
"42007",2018,24
"42009",2020,48
"42011",2020,32
"42011",2018,32
"42013",2020,44
"42013",2019,44
"42015",2018,38
"42017",2018,2
"42019",2018,7
"42021",2019,48
"42021",2018,48
"42025",2018,30
"42025",2020,33
"42029",2019,2
"42029",2020,2
"42029",2018,2
"42031",2020,60
"42031",2018,59
"42031",2019,58
"42033",2018,57
"42035",2018,50
"42037",2020,38
"42037",2019,39
"42039",2020,58
"42041",2018,7
"42041",2020,7
"42043",2018,25
"42045",2019,7
"42045",2020,8
"42049",2018,45
"42049",2019,49
"42053",2019,54
"42055",2020,28
"42057",2020,49
"42057",2019,43
"42057",2018,41
"42059",2020,48
"42059",2019,52
"42061",2018,46
"42061",2019,51
"42065",2019,57
"42067",2020,52
"42067",2018,51
"42067",2019,55
"42069",2018,37
"42071",2018,25
"42071",2019,25
"42073",2020,50
"42073",2019,49
"42075",2019,31
"42077",2020,27
"42079",2019,45
"42083",2018,59
"42085",2018,44
"42087",2018,69
"42089",2019,14
"42089",2020,16
"42089",2018,15
"42091",2020,2
"42091",2018,2
"42093",2018,16
"42093",2019,21
"42095",2020,10
"42095",2018,10
"42099",2019,16
"42099",2018,15
"42099",2020,19
"42101",2018,88
"42103",2019,8
"42105",2019,58
"42107",2019,46
"42109",2018,49
"42109",2020,40
"42111",2019,48
"42111",2020,50
"42113",2018,37
"42113",2020,45
"42115",2019,36
"42115",2020,37
"42117",2019,39
"42119",2020,31
"42119",2018,36
"42121",2019,52
"42121",2018,52
"42121",2020,54
"42123",2019,43
"42123",2018,40
"42123",2020,44
"42125",2019,16
"42129",2019,17
"42129",2020,16
"42131",2019,25
"42131",2018,23
"42133",2018,16
"42133",2019,16
"44001",2020,4
"44003",2019,6
"44003",2020,6
"44005",2020,5
"44005",2018,5
"45003",2019,56
"45003",2018,55
"45005",2020,99
"45007",2018,58
"45009",2019,84
"45009",2020,83
"45011",2020,93
"45011",2019,94
"45013",2020,10
"45013",2019,11
"45017",2019,62
"45019",2020,13
"45019",2018,19
"45021",2019,83
"45023",2018,87
"45025",2020,92
"45025",2019,93
"45027",2020,89
"45027",2019,89
"45031",2018,87
"45031",2020,86
"45035",2019,17
"45035",2018,19
"45037",2018,66
"45037",2020,68
"45037",2019,67
"45039",2019,83
"45039",2020,85
"45041",2018,67
"45043",2019,53
"45043",2020,51
"45045",2019,32
"45047",2019,81
"45047",2018,83
"45047",2020,82
"45049",2020,86
"45049",2018,80
"45051",2018,43
"45053",2018,88
"45053",2019,89
"45055",2020,54
"45057",2018,48
"45059",2020,84
"45059",2018,83
"45061",2018,95
"45061",2020,96
"45063",2018,24
"45065",2018,70
"45069",2019,97
"45071",2020,82
"45073",2018,65
"45073",2019,63
"45075",2020,87
"45075",2018,85
"45077",2018,56
"45077",2019,56
"45077",2020,55
"45079",2020,39
"45079",2018,36
"45081",2018,81
"45083",2020,56
"45083",2019,58
"45085",2020,82
"45085",2019,79
"45085",2018,77
"45087",2019,86
"45087",2020,88
"45087",2018,89
"45089",2018,94
"45089",2020,92
"45091",2020,18
"46003",2019,20
"46003",2018,24
"46005",2019,70
"46005",2018,65
"46007",2018,96
"46007",2020,96
"46011",2019,16
"46015",2019,58
"46015",2020,64
"46017",2018,100
"46019",2019,40
"46019",2020,45
"46021",2018,17
"46021",2020,11
"46023",2019,76
"46023",2020,77
"46025",2018,30
"46025",2020,34
"46025",2019,31
"46029",2020,33
"46029",2019,31
"46035",2018,38
"46037",2018,53
"46041",2019,97
"46041",2020,97
"46041",2018,96
"46043",2019,41
"46045",2020,14
"46045",2018,13
"46045",2019,10
"46047",2020,45
"46047",2019,43
"46047",2018,38
"46049",2019,13
"46051",2018,20
"46051",2020,14
"46053",2018,54
"46057",2019,15
"46059",2019,15
"46059",2018,13
"46059",2020,16
"46061",2019,8
"46061",2020,10
"46063",2018,22
"46063",2020,13
"46065",2020,12
"46067",2018,45
"46067",2020,40
"46069",2018,18
"46071",2020,99
"46071",2019,98
"46073",2020,23
"46073",2018,23
"46075",2018,37
"46079",2020,18
"46079",2019,23
"46081",2018,24
"46083",2020,3
"46083",2018,3
"46085",2018,71
"46085",2019,71
"46089",2019,55
"46089",2020,52
"46089",2018,51
"46091",2019,25
"46093",2019,17
"46093",2020,12
"46095",2019,99
"46095",2020,100
"46097",2018,29
"46101",2018,40
"46101",2019,44
"46102",2019,100
"46103",2020,23
"46103",2018,22
"46103",2019,24
"46105",2019,35
"46105",2018,42
"46109",2020,70
"46109",2018,65
"46111",2018,23
"46111",2019,22
"46115",2020,30
"46115",2019,29
"46117",2018,13
"46117",2019,10
"46119",2019,7
"46121",2019,100
"46121",2018,100
"46123",2019,52
"46123",2020,54
"46127",2018,6
"46127",2019,7
"46129",2020,16
"46129",2019,23
"46135",2018,35
"46137",2019,100
"46137",2018,99
"47001",2019,57
"47001",2018,57
"47003",2019,74
"47005",2019,84
"47007",2020,90
"47009",2019,30
"47009",2018,30
"47011",2020,59
"47011",2018,65
"47015",2019,61
"47017",2019,76
"47019",2020,84
"47019",2019,85
"47021",2020,26
"47021",2018,22
"47023",2019,65
"47023",2020,63
"47023",2018,64
"47025",2019,92
"47027",2020,92
"47029",2019,93
"47031",2018,59
"47031",2019,59
"47031",2020,59
"47033",2019,74
"47035",2018,63
"47035",2019,63
"47037",2019,36
"47039",2020,77
"47039",2019,82
"47041",2020,72
"47041",2019,75
"47043",2018,52
"47045",2018,77
"47047",2020,31
"47047",2018,31
"47049",2019,94
"47049",2020,93
"47049",2018,94
"47051",2019,58
"47051",2018,63
"47055",2018,71
"47059",2020,71
"47059",2019,73
"47061",2020,95
"47065",2020,29
"47067",2020,96
"47067",2018,97
"47069",2020,88
"47069",2018,91
"47069",2019,90
"47071",2018,83
"47073",2019,80
"47075",2019,86
"47075",2018,85
"47077",2018,79
"47077",2019,79
"47079",2019,69
"47079",2018,70
"47081",2019,80
"47081",2018,84
"47081",2020,74
"47083",2018,78
"47087",2018,93
"47087",2019,88
"47089",2018,59
"47089",2019,59
"47089",2020,60
"47091",2019,90
"47091",2018,92
"47091",2020,85
"47093",2018,27
"47093",2020,26
"47095",2019,98
"47097",2019,95
"47097",2020,95
"47097",2018,97
"47101",2019,80
"47101",2018,75
"47101",2020,79
"47103",2018,72
"47103",2019,71
"47105",2019,42
"47107",2019,73
"47109",2019,88
"47111",2019,82
"47113",2018,52
"47113",2020,58
"47115",2019,70
"47115",2018,75
"47117",2020,62
"47119",2018,41
"47119",2020,35
"47121",2020,71
"47121",2018,88
"47121",2019,80
"47123",2019,87
"47123",2018,84
"47125",2019,40
"47125",2020,40
"47127",2019,32
"47129",2019,81
"47129",2018,81
"47131",2020,82
"47131",2019,83
"47133",2020,78
"47135",2020,96
"47135",2019,96
"47135",2018,96
"47137",2018,76
"47141",2018,74
"47143",2018,86
"47145",2018,55
"47147",2018,29
"47149",2018,19
"47149",2020,17
"47151",2018,93
"47151",2020,92
"47153",2018,74
"47153",2019,65
"47155",2020,60
"47157",2019,60
"47161",2018,53
"47163",2018,56
"47165",2019,14
"47167",2019,46
"47169",2020,62
"47171",2019,82
"47171",2020,81
"47173",2020,92
"47173",2018,89
"47177",2018,82
"47179",2019,46
"47179",2018,43
"47181",2020,82
"47181",2019,84
"47183",2018,67
"47183",2019,75
"47185",2018,77
"47187",2020,1
"47189",2019,8
"48001",2019,69
"48001",2018,69
"48003",2018,54
"48005",2018,80
"48005",2019,77
"48007",2019,57
"48007",2018,51
"48009",2019,14
"48011",2019,8
"48013",2019,79
"48013",2020,82
"48015",2018,44
"48015",2019,41
"48017",2019,93
"48019",2018,21
"48019",2020,31
"48019",2019,27
"48021",2019,49
"48021",2018,47
"48023",2019,47
"48023",2018,44
"48025",2018,91
"48025",2019,90
"48027",2020,52
"48027",2018,48
"48029",2019,56
"48029",2020,56
"48031",2018,21
"48031",2020,21
"48033",2020,6
"48033",2018,4
"48037",2018,68
"48039",2018,15
"48039",2020,13
"48041",2018,58
"48041",2020,55
"48043",2020,69
"48045",2019,69
"48047",2018,100
"48049",2020,57
"48051",2019,67
"48051",2020,57
"48053",2018,34
"48053",2020,33
"48055",2018,71
"48055",2019,70
"48055",2020,74
"48057",2019,70
"48059",2020,47
"48059",2019,52
"48061",2018,99
"48061",2020,99
"48063",2020,81
"48065",2018,9
"48065",2019,8
"48067",2020,72
"48067",2018,71
"48069",2018,92
"48071",2018,22
"48071",2019,24
"48077",2019,43
"48079",2020,97
"48079",2018,97
"48081",2019,54
"48081",2020,55
"48085",2019,3
"48085",2020,3
"48089",2020,59
"48089",2018,58
"48091",2019,7
"48091",2020,6
"48093",2019,75
"48093",2020,66
"48095",2020,89
"48095",2018,77
"48097",2019,45
"48097",2018,43
"48097",2020,50
"48099",2018,53
"48099",2020,56
"48101",2020,97
"48101",2018,91
"48103",2018,74
"48107",2018,91
"48107",2020,94
"48109",2018,97
"48111",2020,80
"48113",2018,71
"48113",2020,68
"48113",2019,70
"48119",2018,70
"48121",2020,4
"48123",2018,67
"48125",2019,81
"48125",2018,80
"48127",2019,99
"48129",2019,56
"48131",2018,99
"48133",2019,73
"48133",2020,74
"48135",2020,63
"48135",2018,61
"48137",2020,76
"48137",2019,71
"48143",2019,64
"48143",2018,72
"48143",2020,57
"48145",2020,95
"48147",2018,59
"48147",2020,49
"48147",2019,52
"48151",2020,64
"48151",2018,67
"48153",2019,87
"48155",2019,52
"48157",2020,4
"48157",2018,4
"48159",2019,48
"48159",2018,57
"48161",2020,69
"48163",2018,98
"48163",2019,97
"48165",2019,85
"48167",2019,24
"48167",2018,23
"48167",2020,22
"48169",2019,84
"48169",2020,90
"48171",2019,26
"48171",2018,22
"48175",2019,45
"48177",2019,92
"48179",2019,66
"48179",2020,71
"48183",2020,69
"48185",2019,78
"48185",2018,79
"48187",2019,18
"48187",2018,17
"48189",2018,91
"48189",2020,90
"48189",2019,91
"48191",2020,98
"48191",2019,98
"48193",2020,64
"48193",2018,67
"48195",2019,86
"48195",2020,89
"48197",2019,76
"48199",2020,35
"48199",2019,33
"48201",2019,61
"48201",2018,61
"48203",2019,63
"48203",2020,58
"48205",2019,32
"48207",2020,94
"48207",2018,92
"48211",2018,51
"48213",2019,66
"48213",2018,65
"48215",2018,99
"48215",2019,99
"48217",2019,70
"48223",2018,72
"48225",2018,82
"48225",2020,85
"48227",2020,76
"48229",2018,100
"48229",2019,100
"48231",2018,66
"48233",2018,61
"48233",2020,59
"48235",2020,32
"48237",2018,66
"48241",2020,68
"48243",2020,30
"48243",2018,45
"48243",2019,51
"48245",2019,72
"48245",2020,72
"48245",2018,72
"48247",2020,98
"48247",2018,97
"48249",2019,92
"48249",2020,91
"48251",2020,35
"48251",2019,34
"48253",2018,64
"48253",2020,64
"48253",2019,67
"48255",2020,80
"48257",2018,32
"48257",2020,31
"48259",2019,4
"48259",2018,4
"48261",2018,96
"48263",2019,52
"48265",2018,57
"48265",2020,43
"48267",2018,58
"48271",2018,93
"48271",2019,72
"48273",2019,90
"48275",2020,75
"48277",2019,72
"48277",2018,77
"48279",2020,92
"48281",2020,37
"48283",2018,98
"48283",2020,91
"48285",2019,49
"48285",2018,52
"48287",2020,54
"48287",2019,52
"48287",2018,52
"48289",2018,58
"48289",2019,68
"48289",2020,65
"48293",2020,84
"48293",2018,83
"48295",2019,45
"48295",2020,55
"48295",2018,38
"48297",2018,60
"48297",2020,54
"48299",2018,41
"48301",2019,26
"48307",2020,74
"48307",2018,79
"48309",2020,65
"48309",2019,63
"48311",2018,76
"48311",2019,70
"48313",2020,71
"48315",2019,76
"48317",2018,57
"48317",2019,40
"48319",2018,50
"48319",2020,57
"48321",2020,87
"48321",2018,89
"48325",2019,46
"48325",2020,44
"48327",2018,84
"48329",2020,15
"48331",2018,71
"48333",2019,51
"48333",2018,54
"48335",2018,50
"48337",2018,64
"48339",2020,10
"48339",2019,10
"48341",2019,94
"48341",2018,96
"48343",2018,80
"48343",2019,71
"48345",2019,63
"48347",2020,82
"48347",2019,81
"48349",2018,87
"48349",2019,87
"48351",2020,77
"48351",2019,62
"48353",2020,79
"48353",2019,82
"48355",2019,67
"48355",2020,66
"48357",2020,73
"48357",2018,72
"48357",2019,77
"48359",2020,27
"48359",2019,26
"48361",2019,47
"48363",2020,74
"48365",2020,66
"48365",2019,57
"48367",2018,11
"48367",2019,12
"48369",2020,88
"48369",2019,89
"48371",2019,82
"48371",2020,84
"48373",2018,78
"48373",2019,80
"48375",2018,89
"48377",2019,100
"48379",2019,55
"48381",2019,10
"48383",2020,57
"48385",2020,66
"48387",2020,78
"48389",2018,91
"48391",2020,82
"48393",2020,15
"48393",2019,6
"48395",2020,61
"48395",2018,64
"48397",2020,2
"48397",2019,2
"48399",2020,79
"48401",2020,66
"48401",2018,67
"48403",2019,71
"48403",2018,78
"48405",2019,91
"48405",2020,89
"48409",2020,73
"48411",2018,82
"48411",2020,79
"48413",2018,71
"48413",2020,73
"48415",2019,55
"48415",2020,60
"48417",2019,59
"48417",2020,60
"48417",2018,57
"48419",2019,93
"48419",2020,94
"48421",2020,54
"48423",2019,52
"48425",2018,52
"48427",2019,100
"48427",2018,100
"48429",2020,88
"48431",2018,32
"48431",2020,32
"48433",2020,34
"48435",2019,64
"48435",2020,69
"48437",2019,88
"48437",2020,91
"48439",2020,31
"48439",2018,33
"48441",2019,55
"48443",2020,84
"48443",2019,85
"48443",2018,93
"48445",2020,94
"48449",2020,90
"48449",2019,91
"48453",2019,11
"48453",2018,14
"48453",2020,10
"48457",2018,62
"48457",2019,64
"48457",2020,68
"48459",2019,54
"48461",2019,70
"48461",2020,79
"48465",2018,96
"48467",2018,51
"48467",2020,51
"48469",2018,52
"48469",2019,52
"48471",2018,64
"48471",2020,69
"48475",2019,66
"48477",2020,47
"48477",2018,44
"48479",2019,98
"48479",2020,98
"48481",2020,81
"48481",2019,78
"48481",2018,77
"48485",2019,63
"48485",2018,60
"48489",2019,100
"48491",2018,4
"48491",2020,4
"48493",2020,24
"48493",2018,20
"48493",2019,22
"48497",2019,38
"48497",2020,37
"48499",2020,52
"48499",2019,47
"48499",2018,44
"48501",2020,68
"48501",2019,82
"48503",2018,58
"48507",2020,100
"49003",2018,23
"49005",2019,25
"49007",2020,52
"49007",2019,53
"49009",2019,6
"49011",2020,4
"49011",2018,5
"49013",2019,35
"49015",2020,35
"49017",2019,35
"49017",2018,38
"49019",2018,47
"49019",2019,47
"49021",2020,44
"49021",2018,43
"49023",2020,24
"49023",2018,28
"49025",2019,10
"49025",2018,13
"49027",2018,36
"49029",2019,2
"49029",2018,2
"49031",2018,44
"49031",2020,42
"49033",2019,18
"49033",2020,13
"49035",2019,10
"49037",2019,95
"49039",2020,45
"49039",2018,44
"49041",2020,36
"49043",2018,1
"49045",2018,12
"49045",2020,12
"49045",2019,11
"49049",2020,9
"49051",2019,4
"49051",2018,5
"49053",2018,23
"49053",2020,21
"49055",2019,33
"49057",2020,23
"49057",2018,23
"51001",2019,70
"51005",2020,63
"51005",2019,58
"51007",2019,29
"51007",2018,24
"51011",2018,47
"51011",2019,40
"51013",2019,1
"51015",2020,16
"51015",2018,16
"51017",2018,60
"51019",2018,12
"51019",2020,12
"51019",2019,12
"51021",2019,40
"51023",2019,7
"51027",2019,94
"51027",2020,95
"51027",2018,94
"51029",2020,72
"51031",2020,42
"51033",2020,15
"51033",2019,24
"51036",2019,39
"51036",2020,40
"51037",2018,88
"51037",2019,82
"51041",2020,5
"51041",2019,4
"51043",2019,5
"51045",2018,49
"51045",2019,24
"51047",2018,14
"51047",2020,12
"51049",2019,68
"51049",2020,65
"51051",2019,94
"51053",2019,45
"51053",2018,54
"51053",2020,41
"51057",2018,36
"51059",2020,1
"51061",2018,2
"51061",2019,2
"51063",2020,32
"51063",2018,46
"51067",2018,36
"51067",2020,42
"51067",2019,36
"51069",2019,6
"51069",2020,6
"51071",2019,43
"51071",2018,45
"51073",2018,8
"51073",2019,10
"51075",2019,2
"51075",2018,2
"51075",2020,2
"51079",2019,10
"51081",2019,81
"51081",2018,76
"51083",2019,73
"51083",2018,75
"51085",2019,2
"51087",2018,8
"51087",2020,8
"51089",2019,80
"51093",2020,12
"51095",2020,3
"51095",2018,2
"51097",2019,46
"51099",2020,3
"51099",2019,3
"51101",2019,7
"51101",2018,9
"51103",2020,18
"51105",2018,93
"51107",2018,1
"51107",2020,1
"51107",2019,1
"51109",2018,18
"51111",2019,77
"51113",2018,42
"51115",2020,9
"51117",2019,65
"51119",2020,27
"51119",2018,20
"51121",2020,24
"51125",2019,44
"51125",2018,43
"51127",2018,3
"51127",2019,4
"51133",2019,22
"51133",2020,23
"51133",2018,17
"51135",2018,86
"51135",2019,88
"51139",2018,63
"51141",2019,80
"51141",2018,79
"51141",2020,78
"51143",2020,67
"51143",2018,59
"51145",2020,3
"51147",2018,66
"51147",2019,67
"51149",2020,10
"51153",2020,2
"51155",2019,53
"51157",2020,7
"51157",2018,6
"51159",2018,64
"51159",2019,63
"51161",2018,7
"51161",2020,8
"51163",2020,36
"51163",2019,34
"51165",2019,30
"51167",2020,79
"51167",2019,75
"51169",2019,82
"51171",2019,34
"51171",2020,34
"51173",2018,74
"51177",2018,4
"51177",2020,5
"51177",2019,4
"51179",2019,1
"51179",2020,1
"51181",2020,40
"51183",2019,69
"51183",2020,83
"51185",2018,70
"51185",2020,70
"51187",2018,12
"51187",2019,13
"51193",2018,20
"51193",2019,17
"51193",2020,26
"51195",2018,86
"51197",2020,62
"51199",2018,2
"51510",2018,2
"51520",2018,83
"51530",2018,95
"51540",2019,27
"51540",2020,30
"51540",2018,31
"51550",2018,6
"51570",2019,30
"51580",2020,67
"51590",2019,91
"51590",2020,93
"51595",2018,99
"51595",2019,99
"51600",2020,1
"51600",2019,1
"51610",2020,0
"51620",2020,76
"51630",2019,20
"51640",2020,97
"51650",2020,36
"51650",2018,39
"51660",2020,73
"51660",2019,70
"51660",2018,77
"51670",2019,81
"51670",2020,84
"51678",2020,38
"51678",2018,31
"51680",2018,68
"51683",2019,15
"51683",2018,16
"51685",2019,5
"51690",2019,88
"51700",2018,45
"51700",2020,51
"51710",2020,62
"51710",2019,63
"51720",2018,92
"51720",2020,95
"51730",2019,96
"51730",2018,97
"51735",2020,1
"51740",2018,60
"51740",2020,57
"51760",2019,73
"51760",2018,73
"51770",2019,74
"51775",2018,20
"51775",2019,20
"51820",2020,52
"51820",2018,44
"51830",2018,12
"51830",2019,15
"51830",2020,12
"51840",2019,46
"50001",2019,7
"50003",2018,18
"50005",2019,31
"50005",2020,30
"50005",2018,30
"50007",2018,4
"50007",2020,5
"50007",2019,5
"50009",2018,59
"50011",2020,11
"50015",2018,14
"50015",2020,18
"50019",2018,43
"50021",2020,19
"50021",2019,21
"50023",2019,11
"50025",2018,22
"50027",2018,10
"50027",2020,11
"50027",2019,11
"53001",2018,97
"53003",2018,40
"53005",2020,21
"53005",2018,24
"53005",2019,24
"53007",2018,48
"53007",2020,44
"53009",2020,35
"53011",2019,9
"53011",2018,11
"53013",2018,47
"53017",2018,55
"53017",2019,51
"53019",2019,69
"53021",2018,82
"53021",2019,79
"53023",2020,28
"53023",2019,27
"53023",2018,19
"53027",2018,59
"53027",2019,57
"53029",2018,8
"53029",2019,8
"53033",2019,3
"53035",2018,7
"53037",2019,28
"53037",2018,35
"53037",2020,24
"53039",2020,46
"53041",2019,55
"53043",2020,28
"53043",2019,28
"53043",2018,29
"53045",2019,39
"53045",2018,38
"53047",2019,81
"53049",2019,55
"53051",2018,60
"53051",2020,54
"53053",2020,13
"53053",2018,16
"53055",2019,7
"53055",2018,7
"53055",2020,8
"53057",2018,28
"53059",2018,28
"53061",2018,5
"53063",2018,29
"53063",2020,26
"53067",2020,9
"53071",2018,42
"53071",2020,32
"53073",2019,20
"53073",2018,22
"53073",2020,18
"53075",2018,47
"53075",2019,49
"53077",2019,89
"53077",2020,89
"55001",2020,50
"55003",2020,56
"55005",2018,39
"55005",2019,37
"55007",2019,24
"55007",2020,26
"55007",2018,26
"55009",2020,20
"55011",2018,27
"55011",2019,28
"55013",2019,39
"55013",2018,44
"55015",2019,7
"55017",2019,22
"55017",2020,23
"55017",2018,23
"55021",2019,12
"55021",2018,10
"55023",2020,44
"55023",2018,48
"55025",2018,6
"55027",2018,22
"55027",2020,24
"55029",2019,10
"55029",2018,10
"55029",2020,13
"55031",2020,33
"55031",2018,39
"55031",2019,35
"55033",2020,26
"55033",2019,24
"55035",2019,22
"55037",2018,30
"55037",2020,40
"55039",2018,20
"55041",2019,63
"55041",2018,62
"55043",2018,34
"55043",2019,37
"55045",2018,11
"55045",2019,12
"55047",2019,37
"55049",2019,13
"55051",2018,49
"55051",2020,55
"55051",2019,57
"55055",2019,15
"55055",2018,14
"55059",2020,29
"55061",2019,20
"55061",2020,18
"55063",2018,15
"55063",2019,16
"55063",2020,15
"55067",2018,50
"55069",2020,24
"55069",2019,23
"55073",2019,19
"55073",2020,18
"55075",2018,44
"55075",2020,46
"55077",2019,36
"55077",2018,34
"55078",2019,97
"55079",2020,65
"55081",2019,37
"55081",2018,42
"55083",2020,23
"55083",2018,20
"55085",2020,14
"55087",2018,10
"55087",2020,12
"55089",2020,3
"55091",2019,23
"55091",2020,29
"55093",2020,8
"55095",2020,20
"55097",2018,21
"55099",2019,43
"55103",2018,42
"55103",2019,41
"55105",2020,37
"55105",2019,39
"55105",2018,39
"55107",2019,61
"55107",2018,61
"55109",2018,4
"55109",2019,4
"55109",2020,4
"55111",2019,26
"55111",2020,24
"55113",2019,54
"55115",2018,33
"55115",2020,30
"55117",2018,20
"55117",2019,21
"55117",2020,20
"55119",2018,48
"55121",2019,29
"55123",2020,56
"55127",2020,22
"55131",2020,4
"55131",2019,4
"55133",2019,2
"55135",2018,32
